Concordia University (NE)	Concordia University (NE) is a private institution that was founded in 1894. It has a total undergraduate enrollment of 2,226, its setting is rural, and the campus size is 120 acres. It utilizes a semester-based academic calendar. Concordia University (NE)'s ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #37. Its tuition and fees are $34,800.
Concordia University (QC)	Concordia University (QC) is a public institution.    
Connecticut College	Connecticut College is a private institution that was founded in 1911. It has a total undergraduate enrollment of 1,861, its setting is city, and the campus size is 750 acres. It utilizes a semester-based academic calendar. Connecticut College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #51. Its tuition and fees are $59,025.
Converse College	Converse College is a private institution that was founded in 1889. It has a City setting, and the campus size is 70 acres. It utilizes a 4-1-4-based academic calendar. Converse College's ranking in the 2021 edition of Best Colleges is Regional Universities South, #22. Its tuition and fees are $19,860.
Cooper Union for the Advancement of Science and Art	Cooper Union for the Advancement of Science and Art is a private institution that was founded in 1859. It has a total undergraduate enrollment of 857, and the setting is City. It utilizes a semester-based academic calendar. Cooper Union for the Advancement of Science and Art's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #2. Its tuition and fees are $46,820.
Concordia University--St. Paul	Concordia University—St. Paul is a private institution that was founded in 1893. It has a total undergraduate enrollment of 3,127, its setting is urban, and the campus size is 37 acres. It utilizes a semester-based academic calendar. Concordia University—St. Paul's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #80. Its tuition and fees are $23,400.
Concord University	Concord University is a public institution that was founded in 1872. It has a total undergraduate enrollment of 1,570, its setting is rural, and the campus size is 123 acres. It utilizes a semester-based academic calendar. Concord University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #94. Its in-state tuition and fees are $8,385; out-of-state tuition and fees are $18,037.
Coppin State University	Coppin State University is a public institution that was founded in 1900.  It utilizes a semester-based academic calendar. Coppin State University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its in-state tuition and fees are $6,716; out-of-state tuition and fees are $13,113.
Concordia University Texas	Concordia University Texas is a private institution that was founded in 1926. It has a Suburban setting, and the campus size is 389 acres. It utilizes a semester-based academic calendar. Concordia University Texas's ranking in the 2021 edition of Best Colleges is Regional Universities West, #95-#124. Its tuition and fees are $32,860.
Corban University	Corban University is a private institution that was founded in 1935. It has a Suburban setting, and the campus size is 140 acres. It utilizes a semester-based academic calendar. Corban University's ranking in the 2021 edition of Best Colleges is Regional Colleges West, #11. Its tuition and fees are $33,378.
Cornell College	Cornell College is a private institution that was founded in 1853. It has a total undergraduate enrollment of 1,020, its setting is rural, and the campus size is 129 acres. It utilizes a 8 terms-based academic calendar. Cornell College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #76. Its tuition and fees are $45,914.
Cornell University	Cornell University is a private institution that was founded in 1865. It has a total undergraduate enrollment of 15,043, its setting is rural, and the campus size is 745 acres. It utilizes a semester-based academic calendar. Cornell University's ranking in the 2021 edition of Best Colleges is National Universities, #18. Its tuition and fees are $59,316.
Cottey College	Cottey College is a private institution that was founded in 1884. It has a total undergraduate enrollment of 256, its setting is rural, and the campus size is 17 acres. It utilizes a semester-based academic calendar. Cottey College's ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #1. Its tuition and fees are $22,770.
Cornerstone University	Cornerstone University is a private institution that was founded in 1941. It has a total undergraduate enrollment of 1,504, its setting is city, and the campus size is 119 acres. It utilizes a semester-based academic calendar. Cornerstone University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #76. Its tuition and fees are $26,250.
Cornish College of the Arts	Cornish College of the Arts is a private institution that was founded in 1914. It has a total undergraduate enrollment of 595, and the setting is Urban. It utilizes a semester-based academic calendar.  Its tuition and fees are $34,398.
Concordia University Wisconsin	Concordia University Wisconsin is a private institution that was founded in 1881. It has a total undergraduate enrollment of 3,308, and the setting is Suburban. It utilizes a 4-1-4-based academic calendar. Concordia University Wisconsin's ranking in the 2021 edition of Best Colleges is National Universities, #258. Its tuition and fees are $31,182.
